distrito,año,Superficie (Ha.),Población densidad (hab./Ha.),Número Habitantes,Población Hombres,Población Mujeres,Edad media de la población,Población de 0 a 14 años,Población de 15 a 29 años,Población de 30 a 44  años,Población de 45 a 64 años,Población de 65 a 79 años,Población de 80 años y más,Población de 65 años y más,Personas con nacionalidad española,Personas con nacionalidad española Hombres,Personas con nacionalidad española Mujeres,Personas con nacionalidad extranjera,Personas con nacionalidad extranjera Hombres,Personas con nacionalidad extranjera Mujeres,Renta neta media anual de los hogares (Urban Audit),Renta disponible media por persona,Paro registrado (número de personas registradas en SEPE en febrero),Paro registrado (número de personas registradas en SEPE en febrero) hombres,Paro registrado (número de personas registradas en SEPE en febrero) mujeres,Tasa absoluta de paro registrado (febrero),Tasa absoluta de paro registrado Mujeres,Tasa de desempleo en mujeres de 16 a 24 años,Tasa de desempleo en mujeres de 25 a 44 años,Tasa de desempleo en mujeres de 45 a 64 años,Tasa absoluta de paro registrado Hombres,Tasa de desempleo en hombres de 16 a 24 años,Tasa de desempleo en hombres de 25 a 44 años,Tasa de desempleo en hombres de 45 a 64 años,Personas paradas de larga duración (febrero),Personas paradas de larga duración (febrero) hombres,Personas paradas de larga duración (febrero) mujeres,Personas paradas que SÍ perciben prestaciones (febrero),Personas paradas que SÍ perciben prestaciones (febrero) hombres,Personas paradas que SÍ perciben prestaciones (febrero) mujeres,Personas paradas que NO perciben prestaciones (febrero),Personas paradas que NO perciben prestaciones (febrero) hombres,Personas paradas que NO perciben prestaciones (febrero) mujeres,Población en etapas educativas,Alumnado en Centros privados concertados,Alumnado en Centros privados sin concierto,Alumnado en Centros públicos,Total alumnado extranjero,Alumnado extranjero en Centros privados concertados,Alumnado extranjero en Centros privados sin concierto,Alumnado extranjero en Centros públicos,Total alumnado con necesidades de apoyo educativo,Alumnado con necesidades de apoyo educativo en Centros privados concertados,Alumnado con necesidades de apoyo educativo en Centros privados sin concierto,Alumnado con necesidades de apoyo educativo en Centros públicos,Población mayor/igual  de 25 años  que no sabe leer ni escribir o sin estudios,Población mayor/igual  de 25 años con enseñanza primaria incompleta,"Población mayor/igual  de 25 años con Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado","Población mayor/igual  de 25 años con Formación profesional 2º grado, Bachiller Superior o BUP","Población mayor/igual  de 25 años con titulación media, diplomatura, arquitectura o ingeniería técnica","Población mayor/igual  de 25 años  con estudios superiores, licenciatura, arquitectura, ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado",Población mayor/igual  de 25 años con Nivel de estudios desconocido y/o no consta,Casos trabajados por el programa de absentismo municipal,Número de personas con grado de discapacidad reconocido,Número de personas con grado de discapacidad reconocido Hombres,Número de personas con grado de discapacidad reconocido Mujeres,Satisfacción de vivir en su barrio,Calidad de vida actual en su barrio,Percepción de seguridad en Madrid,Percepción de seguridad en el barrio por el día,Percepción de seguridad en el barrio por la noche,Solicitudes tramitadas de Renta Mínima de Inserción,Personas perceptoras de prestación de la Renta Mínima de Inserción,Personas beneficiarias de prestaciones sociales de carácter económico,Total prestaciones sociales de carácter económico,Personas con Servicio de Ayuda a Domicilio (modalidad auxiliar de hogar),Número Total de viviendas (Censo Edificios y Viviendas 2011),Viviendas anteriores a 1980,Viviendas en estado ruinoso,Viviendas en estado malo,Viviendas en estado deficiente,Viviendas en estado bueno,Estado de la vivienda no consta,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011),Número Total de viviendas familiares (Censo Edificios y Viviendas 2011) Principal,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011)  Secundaria,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011)  Población desocupada,Intervenciones de la Policía Municipal en materia de seguridad: delitos relacionados con las personas,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con la tenencia de armas,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con el patrimonio,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con la tenencia y consumo de drogas,Atestados/partes de accidentes de tráfico confeccionados,Personas detenidas e investigadas por la Policía Municipal en materia de seguridad: Total  personas detenidas e investigadas,"Elecciones municipales, censo electoral","Elecciones municipales, abstenciones","Elecciones  municipales, votos en blanco","Elecciones municipales, votos a candidaturas","Elecciones municipales, votos a Más Madrid","Elecciones municipales, votos al Partido Popular","Elecciones municipales, votos a Ciudadanos-Partido de la Ciudadanía","Elecciones municipales, votos al Partido Socialista Obrero Español","Elecciones municipales, votos a VOX",Sedentarismo,Consumo de tabaco diario,Consumo de medicamentos,Autopercepción de buen estado de salud  (porcentaje respuesta muy buena + buena),Calidad de vida relacionada con la salud (CVRS),Presencia de enfermedad crónica,Hipertensión arterial,Diabetes Mellitus,Personas con obesidad,Personas con sobrepeso,Prevalencia de obesidad en la población infantil (2017. Estudio Madrid Salud. UCM),Probabilidad de padecer enfermedad mental (GHQ-12)          (2018. EMS),Grado de satisfacción con los espacios verdes,Grado de satisfacción con los parques infantiles,Grado de satisfacción con los centros culturales,Grado de satisfacción con las instalaciones deportivas,Grado de satisfacción de los servicios sociales municipales,Superficie media construida (m2) inmuebles de uso residencial,Año medio de contrucción de inmuebles de uso residencial,Total hogares,Tamaño medio del hogar,Hogares con una mujer sola mayor de 65 años,Hogares con un hombre solo mayor de 65 años,Hogares monoparentales: una mujer adulta con uno o más menores,Hogares monoparentales: un hombre adulto con uno o más menores,Tasa de crecimiento demográfico (porcentaje),Esperanza de vida al nacer Mujeres,Esperanza de vida al nacer Hombres,Esperanza de vida mayor de 65 años Mujeres,Esperanza de vida mayor de 65 años Hombres,Crecimiento/decrecimiento Renta Bruta Per cápita 2016(a)-2008,Pensión media mensual Hombres,"Pensión media mensual  Mujeres
"
Chamberi,2019,468.0,298.0,139448.0,61308.0,78140.0,46.34,14262.0,22708.0,32510.0,36244.0,21375.0,12349.0,33724.0,123626.0,54532.0,69094.0,15822.0,6776.0,9046.0,,33259.0,4832.0,2077.0,2755.0,,,,,,,,,,1637.0,639.0,998.0,1637.0,639.0,998.0,2473.0,1048.0,1425.0,15158.0,10953.0,5004.0,5397.0,2212.0,1084.0,443.0,685.0,608.0,336.0,15.0,256.0,1879.0,6199.0,17117.0,19185.0,11858.0,57383.0,173.0,30.0,6942.0,2951.0,3991.0,7.91,8.0,6.77,8.14,7.52,,122.0,,187334.0,,79780.0,72490.0,35.0,370.0,2290.0,76720.0,365.0,79780.0,63620.0,7120.0,9040.0,144.0,7.0,158.0,165.0,1201.0,251.0,110576.0,28402.0,352.0,81616.0,21582.0,28042.0,16577.0,6217.0,7183.0,,,,,,,,,,,,,6.9,6.2,7.4,6.9,6.5,,1956.0,62013.0,2.25,7457.0,2071.0,898.0,186.0,1.01,89.0,83.0,25.2,20.3,,1678.0,1191.0
Chamberi,2018,,,,,,,,,,,,,,,,,,,,54327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,160.0,209.0,181095.0,2254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.24,0.69,0.76,0.2,0.39,0.18,0.05,0.07,0.3,0.11,0.21,,,,,,,,,,,,,,0.74,87.0,82.0,25.0,20.0,,1754.0,1163.0
Chamberi,2016,,,,,,,,,,,,,,,,,,,,50882.0,27761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chamberi,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.0,,
Chamberi,2020,,,,,,,,,,,,,,123791.0,54827.0,68964.0,17075.0,7309.0,9766.0,55757.0,24913.0,,,,5.24,5.55,2.26,4.83,7.31,4.87,1.95,4.17,6.7,,,,,,,,,,15042.0,11351.0,5129.0,5537.0,2307.0,1017.0,564.0,726.0,818.0,494.0,30.0,294.0,1747.0,5803.0,16802.0,19129.0,11675.0,59807.0,158.0,21.0,7032.0,2977.0,,,,,,,103.0,113.0,,257483.0,2172.0,,,,,,,,,,,,144.0,13.0,161.0,345.0,758.0,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,1956.0,62643.0,2.25,7415.0,2082.0,849.0,177.0,-1.6,86.0,81.0,23.0,19.0,,1737.0,1376.0
Fuencarral-El Pardo,2019,23784.0,10.0,246021.0,115797.0,130224.0,42.87,41951.0,33442.0,56190.0,63266.0,35876.0,15296.0,51172.0,225139.0,106781.0,118358.0,20882.0,9016.0,11866.0,,25933.0,8951.0,3827.0,5124.0,,,,,,,,,,3456.0,1273.0,2183.0,3456.0,1273.0,2183.0,4794.0,1901.0,2893.0,44201.0,19274.0,10484.0,17994.0,2679.0,761.0,167.0,1751.0,1954.0,984.0,276.0,693.0,6518.0,16266.0,38025.0,33993.0,21250.0,66690.0,133.0,165.0,12028.0,5805.0,6223.0,7.36,7.58,6.17,7.35,6.73,,467.0,,290716.0,,99260.0,52650.0,125.0,110.0,1890.0,95455.0,1680.0,99260.0,89585.0,2750.0,6925.0,130.0,22.0,110.0,132.0,1105.0,220.0,182995.0,49249.0,551.0,132808.0,33954.0,36871.0,31091.0,15341.0,11852.0,,,,,,,,,,,,,6.4,6.2,6.9,6.4,6.5,,1982.0,90495.0,2.72,7636.0,2239.0,2494.0,675.0,1.59,88.0,83.0,24.8,20.9,,1661.0,1096.0
Fuencarral-El Pardo,2018,,,,,,,,,,,,,,,,,,,,52858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,498.0,734.0,349882.0,5159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.16,0.66,0.73,0.2,0.37,0.16,0.05,0.11,0.33,0.12,0.21,,,,,,,,,,,,,,1.27,88.0,83.0,25.0,21.0,,1624.0,1034.0
Fuencarral-El Pardo,2016,,,,,,,,,,,,,,,,,,,,50087.0,22765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuencarral-El Pardo,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,
Fuencarral-El Pardo,2020,,,,,,,,,,,,,,227089.0,107692.0,119397.0,22884.0,9948.0,12936.0,54292.0,20217.0,,,,5.82,6.38,2.73,5.74,8.07,5.21,2.91,4.51,6.69,,,,,,,,,,44701.0,19916.0,10741.0,19270.0,2936.0,853.0,160.0,1923.0,2041.0,951.0,158.0,932.0,6165.0,15687.0,38062.0,34640.0,21158.0,69843.0,125.0,153.0,12614.0,6064.0,,,,,,,167.0,425.0,,385468.0,5007.0,,,,,,,,,,,,118.0,10.0,114.0,387.0,757.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,1982.0,91650.0,2.73,7876.0,2299.0,2475.0,672.0,-0.9,85.0,80.0,22.0,18.0,,1708.0,1266.0
Moncloa-Aravaca,2019,4653.0,26.0,119423.0,54934.0,64489.0,44.57,16148.0,19871.0,23762.0,33485.0,17033.0,9124.0,26157.0,106886.0,49700.0,57186.0,12535.0,5234.0,7301.0,,32912.0,4191.0,1841.0,2350.0,,,,,,,,,,1608.0,664.0,944.0,1608.0,664.0,944.0,2165.0,905.0,1260.0,17338.0,9147.0,10895.0,8924.0,1710.0,450.0,299.0,961.0,774.0,370.0,219.0,184.0,2229.0,6759.0,15641.0,16000.0,9824.0,39939.0,185.0,53.0,5992.0,2828.0,3164.0,8.1,7.95,7.08,8.35,7.05,,232.0,,196254.0,,55125.0,38340.0,25.0,215.0,1865.0,52235.0,780.0,55125.0,47510.0,2890.0,4725.0,174.0,20.0,276.0,296.0,1187.0,264.0,90595.0,22810.0,274.0,67307.0,18006.0,22102.0,13513.0,5906.0,5946.0,,,,,,,,,,,,,7.2,6.7,7.0,6.6,6.9,,1977.0,45650.0,2.62,4546.0,1408.0,970.0,246.0,1.87,88.0,83.0,24.7,21.0,,1648.0,1112.0
Moncloa-Aravaca,2018,,,,,,,,,,,,,,,,,,,,64066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,245.0,444.0,223219.0,2269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.18,0.67,0.78,0.19,0.35,0.17,0.05,0.06,0.28,0.12,0.19,,,,,,,,,,,,,,1.34,88.0,83.0,25.0,21.0,,1562.0,1118.0
Moncloa-Aravaca,2016,,,,,,,,,,,,,,,,,,,,57423.0,26039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moncloa-Aravaca,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,,
Moncloa-Aravaca,2020,,,,,,,,,,,,,,107972.0,50136.0,57836.0,13710.0,5839.0,7871.0,62202.0,24138.0,,,,5.37,5.71,1.94,5.56,7.11,5.0,2.18,4.32,6.67,,,,,,,,,,17424.0,9031.0,11604.0,9122.0,1984.0,550.0,413.0,1021.0,1087.0,630.0,266.0,191.0,2099.0,6550.0,15777.0,16269.0,9863.0,41609.0,176.0,37.0,6142.0,2879.0,,,,,,,133.0,189.0,,296318.0,2198.0,,,,,,,,,,,,167.0,9.0,245.0,274.0,774.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,1977.0,46361.0,2.62,4567.0,1436.0,959.0,234.0,-0.7,85.0,80.0,22.0,19.0,,1705.0,1293.0
Latina,2019,2543.0,94.0,238154.0,110401.0,127753.0,46.49,27693.0,35815.0,49876.0,65741.0,37628.0,21401.0,59029.0,200981.0,93405.0,107576.0,37169.0,16992.0,20177.0,,15672.0,13138.0,5923.0,7215.0,,,,,,,,,,4861.0,1920.0,2941.0,4861.0,1920.0,2941.0,7380.0,3069.0,4311.0,29625.0,17919.0,3932.0,13823.0,4922.0,1784.0,158.0,2980.0,1523.0,750.0,40.0,732.0,11657.0,30804.0,60856.0,38508.0,15940.0,30645.0,288.0,322.0,15825.0,7650.0,8175.0,6.85,6.86,7.3,7.22,5.44,,1143.0,,847632.0,,115500.0,95320.0,250.0,810.0,5245.0,107455.0,1735.0,115500.0,99875.0,2735.0,12885.0,157.0,29.0,185.0,214.0,1037.0,350.0,175624.0,58383.0,430.0,116308.0,36084.0,27145.0,19357.0,19615.0,8459.0,,,,,,,,,,,,,7.1,6.2,6.6,6.5,6.5,,1977.0,95217.0,2.5,11033.0,3128.0,1788.0,305.0,1.66,88.0,82.0,25.0,20.9,,1433.0,906.0
Latina,2018,,,,,,,,,,,,,,,,,,,,31872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.0,1275.0,1528.0,713183.0,9542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.21,0.68,0.71,0.21,0.44,0.24,0.1,0.15,0.36,0.17,0.23,,,,,,,,,,,,,,1.0,88.0,82.0,25.0,21.0,,1417.0,878.0
Latina,2016,,,,,,,,,,,,,,,,,,,,30490.0,18974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latina,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.0,,
Latina,2020,,,,,,,,,,,,,,200803.0,93370.0,107433.0,41331.0,18908.0,22423.0,,,,,,8.52,8.98,4.67,8.49,10.72,8.02,5.02,7.25,9.76,,,,,,,,,,29721.0,17987.0,4026.0,14110.0,5858.0,2060.0,218.0,3580.0,1734.0,809.0,15.0,910.0,11016.0,29927.0,61898.0,39560.0,16073.0,32978.0,265.0,269.0,16184.0,7742.0,,,,,,,279.0,980.0,,1546.0,9584.0,,,,,,,,,,,,141.0,38.0,195.0,417.0,620.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,1977.0,95890.0,2.53,11173.0,3170.0,1676.0,295.0,-0.8,86.0,79.0,23.0,18.0,,1476.0,1058.0
Carabanchel,2019,1405.0,180.0,253040.0,117802.0,135238.0,43.44,35073.0,40745.0,57866.0,70661.0,30247.0,18448.0,48695.0,204105.0,94594.0,109511.0,48933.0,23207.0,25726.0,,13789.0,16114.0,7166.0,8948.0,,,,,,,,,,5985.0,2348.0,3637.0,5985.0,2348.0,3637.0,9427.0,3900.0,5527.0,37359.0,17998.0,1932.0,15330.0,5507.0,1967.0,106.0,3434.0,1529.0,584.0,3.0,941.0,12098.0,30685.0,69283.0,37971.0,15207.0,27387.0,302.0,569.0,16756.0,8078.0,8678.0,6.84,6.62,6.65,7.13,4.91,,1802.0,,432360.0,,115270.0,81365.0,125.0,1035.0,6090.0,103880.0,4135.0,115270.0,99610.0,3515.0,12145.0,376.0,49.0,296.0,345.0,1345.0,630.0,172660.0,66656.0,487.0,105024.0,35119.0,21098.0,17546.0,18738.0,7674.0,,,,,,,,,,,,,7.0,6.3,7.0,6.8,6.7,,1974.0,95680.0,2.64,9834.0,2690.0,2195.0,347.0,2.79,87.0,83.0,24.5,20.9,,1340.0,871.0
Carabanchel,2018,,,,,,,,,,,,,,,,,,,,29842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0,2027.0,1315.0,710151.0,8795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.17,0.63,0.69,0.2,0.4,0.18,0.07,0.16,0.35,0.21,0.22,,,,,,,,,,,,,,1.92,88.0,81.0,25.0,20.0,,1313.0,830.0
Carabanchel,2016,,,,,,,,,,,,,,,,,,,,28301.0,17904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carabanchel,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,,
Carabanchel,2020,,,,,,,,,,,,,,205231.0,95281.0,109950.0,54964.0,26035.0,28929.0,,,,,,9.24,9.86,5.82,9.48,11.49,8.58,5.94,7.68,10.42,,,,,,,,,,37839.0,18386.0,2312.0,15393.0,6155.0,2173.0,192.0,3790.0,2205.0,817.0,10.0,1378.0,11512.0,30056.0,71522.0,39687.0,15423.0,29958.0,286.0,492.0,17205.0,8260.0,,,,,,,426.0,1570.0,,706476.0,8574.0,,,,,,,,,,,,397.0,46.0,423.0,528.0,833.0,507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,1974.0,96923.0,2.68,9790.0,2801.0,2073.0,332.0,-0.6,84.0,79.0,22.0,17.0,,1375.0,1008.0
Usera,2019,778.0,179.0,139501.0,65781.0,73720.0,42.26,20391.0,24038.0,31807.0,39438.0,14160.0,9667.0,23827.0,108764.0,50718.0,58046.0,30737.0,15063.0,15674.0,,11877.0,9529.0,4205.0,5324.0,,,,,,,,,,3642.0,1383.0,2259.0,3642.0,1383.0,2259.0,5778.0,2324.0,3454.0,21801.0,10774.0,757.0,10753.0,3828.0,1443.0,84.0,2301.0,1635.0,857.0,5.0,772.0,8651.0,19657.0,41132.0,17419.0,6299.0,10711.0,65.0,357.0,10400.0,4994.0,5406.0,6.01,6.18,6.23,6.73,4.49,,1439.0,,557441.0,,59285.0,35500.0,380.0,370.0,2715.0,54565.0,1255.0,59285.0,52825.0,1245.0,5215.0,272.0,25.0,310.0,335.0,739.0,362.0,90673.0,38311.0,227.0,51917.0,19146.0,8285.0,7663.0,11189.0,3331.0,,,,,,,,,,,,,6.7,6.2,6.5,6.6,6.3,,1978.0,49780.0,2.8,4722.0,1325.0,1164.0,159.0,2.4,87.0,82.0,23.9,20.1,,1243.0,810.0
Usera,2018,,,,,,,,,,,,,,,,,,,,27674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,1564.0,1173.0,573325.0,5315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.23,0.67,0.66,0.21,0.43,0.21,0.08,0.13,0.38,0.21,0.23,,,,,,,,,,,,,,1.83,87.0,81.0,24.0,20.0,,1204.0,764.0
Usera,2016,,,,,,,,,,,,,,,,,,,,25954.0,16381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Usera,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,
Usera,2020,,,,,,,,,,,,,,108787.0,50723.0,58064.0,34104.0,16621.0,17483.0,,,,,,9.76,10.55,6.92,10.16,12.15,8.92,6.61,8.13,10.59,,,,,,,,,,21741.0,10892.0,730.0,10781.0,4398.0,1699.0,75.0,2624.0,1877.0,822.0,7.0,1048.0,8267.0,19273.0,42355.0,18443.0,6438.0,11763.0,60.0,318.0,10783.0,5174.0,,,,,,,234.0,1327.0,,1373.0,5145.0,,,,,,,,,,,,252.0,24.0,263.0,209.0,517.0,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,1978.0,50189.0,2.85,4686.0,1331.0,1096.0,167.0,-0.3,85.0,78.0,22.0,17.0,,1275.0,947.0
Puente de Vallecas,2019,1497.0,157.0,234770.0,111183.0,123587.0,43.23,30541.0,41456.0,51881.0,68953.0,25450.0,16489.0,41939.0,192764.0,90949.0,101815.0,42006.0,20234.0,21772.0,,12030.0,17806.0,8175.0,9631.0,,,,,,,,,,7302.0,3019.0,4283.0,7302.0,3019.0,4283.0,10864.0,4623.0,6241.0,32716.0,17470.0,1830.0,17031.0,5895.0,2653.0,87.0,3155.0,2071.0,1019.0,6.0,1045.0,18499.0,33253.0,68684.0,31126.0,9536.0,17636.0,209.0,562.0,18893.0,9221.0,9672.0,6.54,6.0,6.52,7.01,4.68,,3026.0,,667573.0,,106585.0,63735.0,470.0,1880.0,9785.0,92170.0,2285.0,106585.0,92050.0,2265.0,12270.0,359.0,142.0,389.0,531.0,1582.0,1109.0,165323.0,67924.0,377.0,96600.0,38898.0,11571.0,12082.0,22726.0,5061.0,,,,,,,,,,,,,6.5,5.8,7.0,6.9,6.3,,1975.0,88465.0,2.65,8333.0,2413.0,1985.0,235.0,2.56,87.0,81.0,24.5,20.0,,1224.0,788.0
Puente de Vallecas,2018,,,,,,,,,,,,,,,,,,,,26652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.0,3412.0,1151.0,867399.0,7276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.22,0.68,0.68,0.21,0.41,0.21,0.07,0.15,0.35,0.21,0.22,,,,,,,,,,,,,,1.84,87.0,80.0,24.0,20.0,,1197.0,749.0
Puente de Vallecas,2016,,,,,,,,,,,,,,,,,,,,25029.0,16042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puente de Vallecas,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-274.0,,
Puente de Vallecas,2020,,,,,,,,,,,,,,193305.0,91310.0,101995.0,47560.0,22924.0,24636.0,,,,,,10.71,11.29,6.98,11.55,12.43,10.1,7.2,8.99,12.32,,,,,,,,,,33078.0,17361.0,1844.0,17318.0,6436.0,2663.0,112.0,3661.0,2557.0,1041.0,13.0,1503.0,17704.0,32675.0,71234.0,32587.0,9876.0,19392.0,195.0,465.0,19740.0,9617.0,,,,,,,703.0,2710.0,,2275.0,7029.0,,,,,,,,,,,,347.0,136.0,316.0,1157.0,1043.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,1975.0,89401.0,2.69,8283.0,2459.0,1892.0,263.0,-0.8,84.0,77.0,22.0,17.0,,1256.0,917.0
Moratalaz,2019,610.0,155.0,94609.0,43209.0,51400.0,47.55,10382.0,14954.0,16561.0,28065.0,14910.0,9737.0,24647.0,85765.0,39334.0,46431.0,8843.0,3875.0,4968.0,,18335.0,5018.0,2181.0,2837.0,,,,,,,,,,2128.0,834.0,1294.0,2128.0,834.0,1294.0,2993.0,1206.0,1787.0,11235.0,5489.0,1523.0,7621.0,1051.0,133.0,16.0,902.0,712.0,220.0,15.0,476.0,4491.0,10323.0,20880.0,16014.0,7317.0,15471.0,98.0,152.0,6806.0,3173.0,3633.0,7.86,7.64,6.72,8.13,6.1,,486.0,,119966.0,,44405.0,34055.0,95.0,,415.0,43755.0,140.0,44405.0,39560.0,995.0,3845.0,67.0,21.0,101.0,122.0,626.0,125.0,75149.0,22722.0,245.0,51974.0,17134.0,11994.0,9104.0,8119.0,3316.0,,,,,,,,,,,,,7.9,7.8,7.5,7.5,7.2,,1977.0,37547.0,2.52,4644.0,1172.0,686.0,124.0,1.06,88.0,83.0,25.1,21.4,,1535.0,967.0
Moratalaz,2018,,,,,,,,,,,,,,,,,,,,36755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,526.0,276.0,185800.0,2926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.16,0.66,0.72,0.2,0.42,0.22,0.06,0.13,0.34,0.17,0.2,,,,,,,,,,,,,,0.37,89.0,82.0,25.0,21.0,,1485.0,958.0
Moratalaz,2016,,,,,,,,,,,,,,,,,,,,35059.0,20844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moratalaz,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0,,
