distrito,barrio,Superficie (Ha.),Población densidad (hab./Ha.),Número Habitantes,Población Hombres,Población Mujeres,Edad media de la población,Población de 0 a 14 años,Población de 15 a 29 años,Población de 30 a 44  años,Población de 45 a 64 años,Población de 65 a 79 años,Población de 80 años y más,Población de 65 años y más,Personas con nacionalidad española,Personas con nacionalidad española Hombres,Personas con nacionalidad española Mujeres,Personas con nacionalidad extranjera,Personas con nacionalidad extranjera Hombres,Personas con nacionalidad extranjera Mujeres,Renta neta media anual de los hogares (Urban Audit),Renta disponible media por persona,Paro registrado (número de personas registradas en SEPE en febrero),Paro registrado (número de personas registradas en SEPE en febrero) hombres,Paro registrado (número de personas registradas en SEPE en febrero) mujeres,Tasa absoluta de paro registrado (febrero),Tasa absoluta de paro registrado Mujeres,Tasa de desempleo en mujeres de 16 a 24 años,Tasa de desempleo en mujeres de 25 a 44 años,Tasa de desempleo en mujeres de 45 a 64 años,Tasa absoluta de paro registrado Hombres,Tasa de desempleo en hombres de 16 a 24 años,Tasa de desempleo en hombres de 25 a 44 años,Tasa de desempleo en hombres de 45 a 64 años,Personas paradas de larga duración (febrero),Personas paradas de larga duración (febrero) hombres,Personas paradas de larga duración (febrero) mujeres,Personas paradas que SÍ perciben prestaciones (febrero),Personas paradas que SÍ perciben prestaciones (febrero) hombres,Personas paradas que SÍ perciben prestaciones (febrero) mujeres,Personas paradas que NO perciben prestaciones (febrero),Personas paradas que NO perciben prestaciones (febrero) hombres,Personas paradas que NO perciben prestaciones (febrero) mujeres,Población en etapas educativas,Alumnado en Centros privados concertados,Alumnado en Centros privados sin concierto,Alumnado en Centros públicos,Total alumnado extranjero,Alumnado extranjero en Centros privados concertados,Alumnado extranjero en Centros privados sin concierto,Alumnado extranjero en Centros públicos,Total alumnado con necesidades de apoyo educativo,Alumnado con necesidades de apoyo educativo en Centros privados concertados,Alumnado con necesidades de apoyo educativo en Centros privados sin concierto,Alumnado con necesidades de apoyo educativo en Centros públicos,Población mayor/igual  de 25 años  que no sabe leer ni escribir o sin estudios,Población mayor/igual  de 25 años con enseñanza primaria incompleta,"Población mayor/igual  de 25 años con Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado","Población mayor/igual  de 25 años con Formación profesional 2º grado, Bachiller Superior o BUP","Población mayor/igual  de 25 años con titulación media, diplomatura, arquitectura o ingeniería técnica","Población mayor/igual  de 25 años  con estudios superiores, licenciatura, arquitectura, ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado",Población mayor/igual  de 25 años con Nivel de estudios desconocido y/o no consta,Casos trabajados por el programa de absentismo municipal,Número de personas con grado de discapacidad reconocido,Número de personas con grado de discapacidad reconocido Hombres,Número de personas con grado de discapacidad reconocido Mujeres,Satisfacción de vivir en su barrio,Calidad de vida actual en su barrio,Percepción de seguridad en Madrid,Percepción de seguridad en el barrio por el día,Percepción de seguridad en el barrio por la noche,Solicitudes tramitadas de Renta Mínima de Inserción,Personas perceptoras de prestación de la Renta Mínima de Inserción,Personas beneficiarias de prestaciones sociales de carácter económico,Total prestaciones sociales de carácter económico,Personas con Servicio de Ayuda a Domicilio (modalidad auxiliar de hogar),Número Total de viviendas (Censo Edificios y Viviendas 2011),Viviendas anteriores a 1980,Viviendas en estado ruinoso,Viviendas en estado malo,Viviendas en estado deficiente,Viviendas en estado bueno,Estado de la vivienda no consta,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011),Número Total de viviendas familiares (Censo Edificios y Viviendas 2011) Principal,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011)  Secundaria,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011)  Población desocupada,Intervenciones de la Policía Municipal en materia de seguridad: delitos relacionados con las personas,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con la tenencia de armas,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con el patrimonio,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con la tenencia y consumo de drogas,Atestados/partes de accidentes de tráfico confeccionados,Personas detenidas e investigadas por la Policía Municipal en materia de seguridad: Total  personas detenidas e investigadas,"Elecciones municipales, censo electoral","Elecciones municipales, abstenciones","Elecciones  municipales, votos en blanco","Elecciones municipales, votos a candidaturas","Elecciones municipales, votos a Más Madrid","Elecciones municipales, votos al Partido Popular","Elecciones municipales, votos a Ciudadanos-Partido de la Ciudadanía","Elecciones municipales, votos al Partido Socialista Obrero Español","Elecciones municipales, votos a VOX",Sedentarismo,Consumo de tabaco diario,Consumo de medicamentos,Autopercepción de buen estado de salud  (porcentaje respuesta muy buena + buena),Calidad de vida relacionada con la salud (CVRS),Presencia de enfermedad crónica,Hipertensión arterial,Diabetes Mellitus,Personas con obesidad,Personas con sobrepeso,Prevalencia de obesidad en la población infantil (2017. Estudio Madrid Salud. UCM),Probabilidad de padecer enfermedad mental (GHQ-12)          (2018. EMS),Grado de satisfacción con los espacios verdes,Grado de satisfacción con los parques infantiles,Grado de satisfacción con los centros culturales,Grado de satisfacción con las instalaciones deportivas,Grado de satisfacción de los servicios sociales municipales,Superficie media construida (m2) inmuebles de uso residencial,Año medio de contrucción de inmuebles de uso residencial,Total hogares,Tamaño medio del hogar,Hogares con una mujer sola mayor de 65 años,Hogares con un hombre solo mayor de 65 años,Hogares monoparentales: una mujer adulta con uno o más menores,Hogares monoparentales: un hombre adulto con uno o más menores,Tasa de crecimiento demográfico (porcentaje),Esperanza de vida al nacer Mujeres,Esperanza de vida al nacer Hombres,Esperanza de vida mayor de 65 años Mujeres,Esperanza de vida mayor de 65 años Hombres,Crecimiento/decrecimiento Renta Bruta Per cápita 2016(a)-2008,Pensión media mensual Hombres,"Pensión media mensual  Mujeres
"
Barajas, Casco Histórico de Barajas,54.94,134.4,7384.0,3519.0,3865.0,45.15,758.0,1078.0,1891.0,2185.0,1014.0,458.0,1472.0,5935.0,2907.0,,1416.0,624.0,792.0,31565.68,13245.25,329.0,143.0,186.0,6.44,7.1,6.71,5.9,8.47,5.74,4.21,3.99,8.08,,,,,,,,,,825.0,,,,,,,,,,,,365.0,707.0,2050.0,1433.0,463.0,962.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.0,3155.0,2.33,245.0,104.0,50.0,16.0,-2.06,,,,,,1619.0,1123.0
Retiro,Ibiza,49.05,442.96,21550.0,9558.0,11992.0,46.83,2440.75,3139.75,4548.5,6020.5,3455.75,1944.75,5400.5,18952.5,8419.25,10713.0,2691.0,1157.25,1533.75,49900.67,22756.02,737.25,325.25,412.0,5.63,5.84,1.82,5.16,7.51,5.38,1.59,4.42,7.38,,,,,,,,,,2651.0,,,,,,,,,,,,307.25,970.0,2646.0,3216.75,1856.75,8421.75,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16588.5,4394.5,67.5,12085.5,3502.0,5042.0,1502.0,1241.5,1134.0,,,,,,,,,,,,,,,,,,114.0,1948.0,9328.5,2.32,1162.0,312.0,154.75,34.0,-0.11,,,,,,1790.5,1418.0
Chamberi,Arapiles,57.96,424.09,24248.5,10857.5,13391.0,46.15,2312.0,4253.5,5745.75,6077.75,3801.5,2058.0,5859.5,21369.5,9542.5,12048.0,2978.25,1349.25,1629.0,45937.34,22191.54,856.0,370.5,485.5,5.69,6.09,2.53,5.15,8.37,5.23,2.57,4.61,7.06,,,,,,,,,,2517.0,,,,,,,,,,,,360.75,1172.0,3158.75,3446.25,1953.5,9852.75,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19213.0,5076.0,99.0,13960.0,4507.0,5459.0,1647.5,1548.0,1158.0,,,,,,,,,,,,,,,,,,103.0,1951.0,11238.25,2.17,1436.75,374.25,158.0,30.0,-0.37,,,,,,1742.0,1398.5
Villa de Vallecas, Casco Histórico de Vallecas,4304.59,9.39,40417.0,19413.0,21004.0,42.02,5810.0,7471.0,8509.0,11883.0,4588.0,2156.0,6744.0,32391.0,15478.0,,7187.0,3493.0,3694.0,27338.65,10235.82,2972.0,1237.0,1735.0,10.84,12.45,7.84,12.91,13.58,9.18,6.61,9.29,10.06,,,,,,,,,,6256.0,,,,,,,,,,,,2954.0,4913.0,12003.0,5194.0,1481.0,2629.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.0,14874.0,2.66,1312.0,393.0,391.0,47.0,-1.66,,,,,,1360.0,953.0
San Blas, Rejas,501.57,34.69,17399.0,8495.0,8904.0,40.03,2905.0,2812.0,4066.0,5557.0,1360.0,699.0,2059.0,13831.0,6781.0,,3140.0,1489.0,1651.0,41605.76,16454.45,600.0,228.0,372.0,4.91,6.02,2.01,4.64,8.36,3.77,2.15,2.91,5.02,,,,,,,,,,3199.0,,,,,,,,,,,,260.0,709.0,2805.0,2678.0,1607.0,4257.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,6809.0,2.49,384.0,148.0,237.0,60.0,-0.75,,,,,,1608.0,1256.0
Villaverde, Los Rosales,154.07,245.39,37808.0,18121.0,19687.0,43.34,4699.0,7370.0,7015.0,12232.0,4386.0,2106.0,6492.0,29602.0,14076.0,,7717.0,3842.0,3875.0,31264.13,11063.93,2221.0,955.0,1266.0,8.49,9.44,3.68,9.75,11.11,7.49,5.12,7.38,8.47,,,,,,,,,,5188.0,,,,,,,,,,,,2024.0,4222.0,10934.0,5799.0,1762.0,3219.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,13284.0,2.81,1079.0,336.0,262.0,43.0,-1.25,,,,,,1451.0,1028.0
Villa de Vallecas, Santa Eugenia,208.02,114.78,23876.0,11381.0,12495.0,47.05,2568.0,3574.0,4577.0,7238.0,4541.0,1378.0,5919.0,21455.0,10272.0,,2655.0,1243.0,1412.0,39913.51,14894.21,1170.0,490.0,680.0,7.66,8.71,2.85,6.81,11.58,6.56,3.82,5.55,8.34,,,,,,,,,,2795.0,,,,,,,,,,,,998.0,2020.0,6176.0,4687.0,1812.0,3521.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.0,9055.0,2.66,875.0,239.0,132.0,25.0,-0.74,,,,,,1718.0,1259.0
Centro,Justicia,73.99,241.6,17922.75,9123.75,8799.0,44.17,1273.5,3159.25,5314.5,5359.75,1877.25,938.5,2815.75,13714.0,6961.0,6817.0,4135.25,2126.0,2009.25,46046.46,23257.02,839.0,472.75,366.25,6.2,5.84,1.27,4.56,8.82,6.52,2.42,4.78,9.64,,,,,,,,,,1392.5,,,,,,,,,,,,226.0,744.75,2285.25,2660.25,1391.0,7890.75,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12712.0,4274.0,49.5,8358.5,3502.0,2868.5,922.5,881.0,606.5,,,,,,,,,,,,,,,,,,125.0,1929.0,8839.0,2.02,631.75,263.0,109.0,23.25,2.07,,,,,,1513.0,1242.0
Ciudad Lineal,San Pascual,105.0,172.33,17858.33,8038.0,9820.33,47.75,2030.67,2451.0,3428.0,5126.67,3194.67,1627.33,4822.0,16459.67,7425.33,9108.5,1560.33,682.33,878.0,43677.5,,824.33,363.67,460.67,7.81,8.16,2.61,6.74,10.58,7.41,2.57,5.96,10.14,,,,,,,,,,2225.33,,,,,,,,,,,,602.33,1458.67,3114.0,2949.67,1581.67,4684.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14465.0,3797.0,85.5,10530.0,2965.0,4014.0,1336.0,1547.5,808.5,,,,,,,,,,,,,,,,,,98.0,1976.0,7527.67,2.39,977.33,247.33,156.67,31.33,-0.46,,,,,,1667.0,1265.0
San Blas,Canillejas,160.0,181.33,28730.0,13450.33,15279.67,45.83,3417.0,4417.67,6008.33,8223.0,4418.0,2246.0,6664.0,24135.0,11344.33,12844.5,4717.0,2178.0,2539.0,32694.0,,1674.33,716.0,958.33,9.23,10.15,5.08,9.32,12.31,8.25,5.03,7.36,10.16,,,,,,,,,,3687.33,,,,,,,,,,,,1446.0,3663.0,7953.67,4436.67,1684.33,3541.67,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20888.0,7432.0,81.5,13276.5,4086.0,4188.0,1406.0,2636.0,1116.0,,,,,,,,,,,,,,,,,,94.0,1974.0,10998.0,2.62,1128.0,353.67,205.67,31.33,0.48,,,,,,1468.0,1016.0
Fuencarral-El Pardo,Pilar,136.08,341.15,45891.25,20908.75,24982.5,48.51,4627.5,5981.5,10186.5,11814.25,8543.5,4738.0,13281.5,40569.75,18583.25,22246.0,5579.75,2465.0,3114.75,35550.9,15638.72,2012.25,866.25,1146.0,7.38,8.03,3.36,7.18,9.99,6.67,3.81,5.26,9.06,,,,,,,,,,4984.75,,,,,,,,,,,,1840.25,5016.75,10694.75,7484.0,3640.25,9469.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36073.5,11317.5,181.5,24422.5,7307.0,8561.5,2558.5,4440.5,1899.0,,,,,,,,,,,,,,,,,,80.0,1969.0,19541.0,2.36,2548.0,663.5,305.25,40.75,-0.41,,,,,,1608.5,1192.0
Arganzuela,Acacias,107.09,342.01,36359.0,16749.75,19609.25,46.89,3430.25,5461.0,8008.75,10580.75,6381.0,2497.25,8878.25,33789.5,15515.25,18492.0,2745.25,1325.75,1419.5,47388.55,20921.56,1513.75,651.0,862.75,6.56,7.06,3.11,6.69,8.36,6.01,2.8,5.63,7.37,,,,,,,,,,3765.0,,,,,,,,,,,,637.5,2283.0,5210.5,5775.25,3695.25,12226.0,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30147.0,6877.5,159.5,22993.5,9079.0,7038.0,2608.5,3066.0,1501.0,,,,,,,,,,,,,,,,,,94.0,1976.0,15493.25,2.36,1530.5,458.0,243.5,50.0,-0.48,,,,,,1786.0,1415.5
Puente de Vallecas,Portazgo,125.0,231.67,28482.67,13370.33,15112.33,44.81,3675.0,4511.67,6274.33,7918.33,3749.33,2354.0,6103.33,24205.33,11296.67,12985.0,4479.33,2137.33,2342.0,24837.0,,2312.0,1016.0,1296.0,12.66,13.84,8.9,14.28,14.8,11.43,8.05,10.45,13.76,,,,,,,,,,3963.67,,,,,,,,,,,,2543.33,4613.33,8522.67,3552.0,1028.67,1892.0,46.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20512.5,8405.5,81.0,11940.0,4880.0,2452.0,782.0,3012.5,811.5,,,,,,,,,,,,,,,,,,83.0,1977.0,10840.0,2.65,1223.33,320.33,221.33,29.0,0.98,,,,,,1238.0,883.0
Tetuan,Valdeacederas,116.09,227.35,26369.25,12317.75,14051.5,41.93,3102.25,4640.25,7254.0,7537.5,2447.75,1387.5,3835.25,20132.0,9508.5,10652.5,6200.75,2771.25,3429.5,30033.93,12711.68,1548.75,671.0,877.75,8.19,8.85,4.24,8.22,10.88,7.46,4.7,5.72,10.6,,,,,,,,,,3356.5,,,,,,,,,,,,969.75,2539.25,6620.75,3970.75,1742.0,4883.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17525.0,6944.5,74.5,10425.5,3737.0,2840.5,1096.5,1912.0,857.5,,,,,,,,,,,,,,,,,,75.0,1980.0,10759.25,2.45,805.25,260.25,192.25,32.75,0.55,,,,,,1293.0,1043.0
Ciudad Lineal, Pueblo Nuevo,231.92,270.96,62840.0,28982.0,33858.0,45.56,6711.0,10687.0,13561.0,18336.0,8686.0,4859.0,13545.0,50172.0,23077.0,,11763.0,5505.0,6258.0,33329.15,12986.94,2822.0,1213.0,1609.0,6.71,7.28,2.62,6.27,9.54,6.08,3.33,4.47,8.71,,,,,,,,,,7302.0,,,,,,,,,,,,2318.0,6523.0,16450.0,10586.0,4172.0,9105.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.0,24195.0,2.56,2708.0,783.0,421.0,69.0,-1.28,,,,,,1544.0,1117.0
Moratalaz,Pavones,101.0,91.33,8951.0,4082.0,4869.0,47.08,961.0,1477.0,1533.0,2672.67,1473.67,833.67,2307.33,8123.33,3713.33,4436.0,1031.33,466.67,564.67,34935.0,,562.67,236.33,326.33,10.21,11.25,5.11,12.9,12.01,9.07,4.95,8.75,10.78,,,,,,,,,,1095.33,,,,,,,,,,,,635.33,941.33,1974.33,1584.33,648.0,1270.33,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6956.0,2267.0,34.0,4624.5,1774.0,1184.0,457.5,934.5,364.0,,,,,,,,,,,,,,,,,,106.0,1979.0,3292.33,2.78,353.0,101.67,54.33,10.67,-0.41,,,,,,1516.0,1093.0
San Blas,Amposta,37.0,237.67,8737.0,4046.0,4691.0,43.6,1213.0,1557.33,1843.33,2518.33,803.0,802.0,1605.0,7172.33,3319.0,3859.5,1605.67,736.67,869.0,22762.0,,825.67,393.67,432.0,14.16,14.38,9.38,15.31,15.09,13.94,11.37,12.17,16.77,,,,,,,,,,1312.33,,,,,,,,,,,,613.67,1327.67,2815.0,1061.67,298.33,499.67,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6035.5,2950.0,11.0,3056.0,967.0,696.5,235.0,877.5,237.0,,,,,,,,,,,,,,,,,,65.0,1964.0,3387.33,2.59,400.0,112.0,92.67,7.67,2.08,,,,,,1186.0,903.0
Barajas, Aeropuerto,2966.49,0.64,1902.0,965.0,937.0,42.02,290.0,301.0,438.0,590.0,171.0,112.0,283.0,1468.0,759.0,,427.0,208.0,219.0,28191.0,10556.0,87.0,32.0,55.0,6.61,8.89,1.39,7.92,11.7,4.58,3.16,2.41,7.03,,,,,,,,,,302.0,,,,,,,,,,,,114.0,207.0,559.0,312.0,78.0,154.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.0,689.0,2.75,56.0,22.0,13.0,8.0,-1.21,,,,,,1270.0,947.0
Moncloa-Aravaca,Ciudad Universitaria,1425.02,11.37,16269.5,7483.75,8785.75,46.14,1921.25,2936.5,3017.25,4234.25,2769.25,1391.0,4160.25,14667.5,6788.5,7913.0,1594.5,658.25,936.25,63953.91,25726.77,434.5,186.5,248.0,4.5,4.93,1.23,4.93,6.24,4.04,1.43,3.64,5.55,,,,,,,,,,2056.25,,,,,,,,,,,,169.25,548.75,1539.0,1970.0,1404.5,6929.25,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12649.5,2852.5,68.0,9691.0,2288.0,4613.5,1199.0,852.0,904.5,,,,,,,,,,,,,,,,,,214.0,1973.0,6191.25,2.62,659.0,213.0,96.0,27.5,0.18,,,,,,1916.5,1453.0
San Blas, Simancas,227.63,126.37,28765.0,13560.0,15205.0,42.85,3594.0,5219.0,6408.0,9064.0,2781.0,1699.0,4480.0,22731.0,10672.0,,5440.0,2618.0,2822.0,34578.92,13780.15,1520.0,696.0,824.0,7.45,7.86,3.32,6.68,10.27,7.02,3.68,5.25,9.87,,,,,,,,,,3958.0,,,,,,,,,,,,1034.0,2535.0,7061.0,4367.0,1823.0,4685.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.0,11128.0,2.53,1074.0,297.0,271.0,47.0,-0.99,,,,,,1405.0,1034.0
Villaverde, San Cristóbal,108.25,159.54,17270.0,8586.0,8684.0,38.06,2979.0,3667.0,4126.0,4654.0,1050.0,794.0,1844.0,10691.0,5102.0,,5949.0,3121.0,2828.0,22430.0,6915.69,1361.0,605.0,756.0,11.16,12.66,5.38,13.63,14.56,9.72,4.71,7.96,14.16,,,,,,,,,,3119.0,,,,,,,,,,,,1080.0,2134.0,5527.0,1845.0,361.0,686.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.0,5180.0,3.21,445.0,121.0,127.0,11.0,-2.06,,,,,,1219.0,896.0
Moratalaz, Fontarrón,96.46,179.69,17333.0,7876.0,9457.0,46.65,1948.0,2792.0,3519.0,4990.0,2190.0,1894.0,4084.0,14287.0,6493.0,,2757.0,1253.0,1504.0,30951.09,12452.05,907.0,419.0,488.0,8.16,8.48,3.16,7.06,11.32,7.81,4.12,6.31,10.38,,,,,,,,,,2085.0,,,,,,,,,,,,795.0,1950.0,4587.0,2967.0,1035.0,2204.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.0,6889.0,2.47,958.0,235.0,140.0,20.0,-1.43,,,,,,1511.0,1094.0
San Blas,Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Usera,Moscardó,91.0,296.0,26416.67,12363.67,14053.0,43.85,3147.33,4484.67,6314.33,7545.33,2960.33,1964.67,4925.0,19035.0,8648.33,10467.5,7666.0,3820.67,3845.33,27358.0,,1762.33,766.67,995.67,9.79,10.7,6.87,10.31,12.24,8.82,5.66,7.4,11.52,,,,,,,,,,3439.33,,,,,,,,,,,,964.67,3471.67,8232.0,3878.0,1446.67,2771.67,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16488.5,6445.5,60.0,9932.0,3402.0,2854.0,831.5,1908.0,744.5,,,,,,,,,,,,,,,,,,80.0,1962.0,9817.33,2.72,1120.0,308.67,175.33,16.67,1.14,,,,,,1400.0,1062.0
Vicalvaro,Valdebernardo,256.0,69.55,17565.67,8367.33,9198.33,42.05,1963.0,4198.0,2210.33,7072.0,1586.67,535.67,2122.33,16449.0,7835.33,8663.0,1223.67,570.0,653.67,40433.5,,1278.0,508.33,769.67,9.75,11.2,6.37,13.79,11.82,8.15,5.75,11.11,7.66,,,,,,,,,,2339.0,,,,,,,,,,,,554.33,1125.0,3412.67,3118.0,1385.0,2928.67,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13858.5,3585.0,95.0,10110.0,4522.0,2204.0,1040.5,1867.5,633.0,,,,,,,,,,,,,,,,,,119.0,1997.0,6116.0,2.89,275.67,103.67,117.33,25.67,-0.16,,,,,,1591.0,1168.0
Moratalaz,Vinateros,59.0,287.33,16798.33,7404.0,9394.33,49.36,1779.67,2160.67,3240.67,4723.0,2593.67,2300.67,4894.33,14883.67,6559.33,8375.5,2066.0,887.0,1179.0,30119.0,,883.0,368.0,515.0,8.88,9.68,6.1,9.32,10.82,7.96,4.62,7.26,9.47,,,,,,,,,,1938.0,,,,,,,,,,,,808.33,2117.33,4109.67,2996.67,1241.33,2542.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13059.5,4056.0,61.5,8881.5,2949.0,2768.0,804.5,1714.0,579.0,,,,,,,,,,,,,,,,,,78.0,1966.0,7240.0,2.34,1092.67,267.0,129.0,24.33,0.06,,,,,,1488.0,1062.0
Fuencarral-El Pardo,Mirasierra,699.07,48.89,34611.75,16585.25,18026.5,39.17,7143.25,6118.0,6219.25,9850.5,4003.75,1277.0,5280.75,32438.0,15668.25,16449.0,1749.25,673.25,1076.0,71894.19,25294.39,889.0,360.5,528.5,4.14,4.68,1.18,4.12,6.43,3.54,1.09,3.34,4.74,,,,,,,,,,7498.0,,,,,,,,,,,,387.0,814.25,2472.75,3863.5,2605.0,12631.5,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24949.0,4915.0,118.0,19846.5,3702.0,9610.5,2861.5,1606.5,2370.5,,,,,,,,,,,,,,,,,,186.0,1995.33,10949.5,3.12,588.0,198.25,337.5,95.25,2.36,,,,,,1966.5,1489.0
Carabanchel, Buenavista,561.32,87.56,49151.0,23733.0,25418.0,40.82,8097.0,8520.0,9433.0,16489.0,4242.0,2370.0,6612.0,40775.0,19785.0,,7040.0,3367.0,3673.0,35002.53,12884.45,2279.0,932.0,1347.0,6.77,7.84,2.85,8.46,8.84,5.65,4.65,5.46,6.09,,,,,,,,,,8880.0,,,,,,,,,,,,1411.0,3835.0,11678.0,7856.0,3403.0,6122.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,17555.0,2.72,1054.0,381.0,554.0,102.0,-0.4,,,,,,1437.0,1005.0
Centro,Universidad,94.95,346.7,32737.25,16237.75,16499.5,43.86,2239.0,5813.75,10476.5,8982.75,3509.5,1715.75,5225.25,25119.25,12439.5,12874.5,7738.25,3857.75,3880.5,34799.29,18874.39,1671.75,845.5,826.25,6.76,6.97,2.38,5.62,10.35,6.57,3.29,5.04,9.72,,,,,,,,,,2447.5,,,,,,,,,,,,550.5,1747.75,4848.5,5115.25,2816.25,13160.75,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23371.5,7709.5,82.5,15517.0,7932.0,3922.0,1390.0,1790.5,890.5,,,,,,,,,,,,,,,,,,90.0,1930.0,16763.0,1.96,1224.5,522.75,185.75,41.75,1.54,,,,,,1450.5,1229.0
Retiro,Adelfas,64.02,292.47,18685.0,8638.5,10046.5,45.24,2294.25,2632.75,4237.75,5366.5,2964.25,1189.5,4153.75,17233.5,7996.5,9278.5,1423.25,621.5,801.75,48840.13,21266.33,718.75,287.0,431.75,6.16,7.02,2.92,6.02,8.96,5.2,3.36,4.52,6.46,,,,,,,,,,2482.25,,,,,,,,,,,,343.0,1037.5,2567.25,2921.75,1858.0,6095.25,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14821.0,3468.0,84.0,11211.0,3674.0,3917.5,1480.0,1362.5,921.5,,,,,,,,,,,,,,,,,,100.0,1984.33,7759.75,2.41,723.25,193.5,146.0,36.0,0.5,,,,,,1824.5,1401.0
Usera,Pradolongo,110.0,162.0,17619.67,8277.33,9342.33,42.26,2316.0,3190.67,4332.0,4857.0,1737.33,1186.67,2924.0,11340.33,5138.67,6253.5,6387.0,3169.67,3217.33,24095.0,,1219.33,522.0,697.33,10.04,11.02,6.94,10.51,12.95,8.98,5.64,8.45,10.87,,,,,,,,,,2510.67,,,,,,,,,,,,981.0,2881.67,5895.0,2101.0,573.67,1027.67,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9669.5,4749.0,28.5,4859.0,1556.0,1336.5,364.0,1223.5,369.0,,,,,,,,,,,,,,,,,,82.0,1972.0,6000.67,2.96,578.67,163.67,120.33,13.0,1.27,,,,,,1238.0,897.0
Carabanchel, Comillas,66.61,341.1,22721.0,10491.0,12230.0,46.36,2297.0,3517.0,5430.0,6235.0,3323.0,1919.0,5242.0,17830.0,8117.0,,4384.0,2113.0,2271.0,30868.17,13130.69,1162.0,486.0,676.0,7.74,8.68,4.26,7.17,11.42,6.72,5.01,4.89,9.46,,,,,,,,,,2414.0,,,,,,,,,,,,712.0,2294.0,5767.0,3915.0,1536.0,3916.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,9577.0,2.32,1245.0,378.0,172.0,35.0,-2.14,,,,,,1514.0,1170.0
